,Index, NERC Region,Area Affected,Event Type,Demand Loss (MW),Number of Customers Affected ,Date Event Began,Time Event Began,Date of Restoration,Time of Restoration,Affected State
3697,2901,SERC,Louisiana: Orleans Parish,Vandalism ,130,6467,2017-06-29 00:00:00,04:00:00,,,Louisiana
3698,2902,MRO,Minnesota: St. Louis County;,Severe Weather,350,Unknown,2018-06-29 00:00:00,07:35:00,2018-06-29 00:00:00,09:30:00,Minnesota
3699,2903,SERC,Kentucky:,System Operations,Unknown,Unknown,2018-06-29 00:00:00,03:38:00,,,Kentucky
3700,2904,SPP RE,Arkansas: Garland County;,Transmission Interruption,0,0,2020-06-29 00:00:00,14:32:00,2020-06-29 00:00:00,16:35:00,Arkansas
3701,2905,RF,"Michigan: Oakland County, Macomb County, Wayne County;",Severe Weather,Unknown,53000,2021-06-29 00:00:00,16:00:00,,,Michigan
3702,2906,WECC,Idaho: Ada County,Vandalism ,0,0,2017-06-30 00:00:00,07:45:00,2017-06-30 00:00:00,07:46:00,Idaho
3703,2907,WECC,California: Los Angeles County;,Vandalism,0,0,2018-06-30 00:00:00,12:30:00,2018-06-30 00:00:00,12:31:00,California
3704,2908,TRE,"Texas: Travis County, Williamson County;",System Operations,0,0,2018-06-30 00:00:00,10:45:00,2018-06-30 00:00:00,11:28:00,Texas
3705,2909,NPCC,"New York: Nassau County, Suffolk County;",Severe Weather,3189,52498,2019-06-30 00:00:00,15:15:00,2019-06-30 00:00:00,16:15:00,New York
3706,2910,SERC,"Illinois: Cook County, DeKalb County, DuPage County, Grundy County, Iroquois County, Ford County, Lake County, Kendall County, Kankakee County, Kane County, Ogle County;",Severe Weather,Unknown,100000,2019-06-30 00:00:00,15:30:00,2019-06-30 00:00:00,20:30:00,Illinois
3707,2911,WECC,Oregon:,Vandalism,0,0,2020-06-30 00:00:00,10:28:00,2020-06-30 00:00:00,10:29:00,Oregon
3708,2912,NPCC,Connecticut: Massachusetts: Rhode Island: Vermont: New Hampshire: Maine:,Severe Weather,Unknown,53103,2021-06-30 00:00:00,18:50:00,,,Connecticut
3709,2912,NPCC,Connecticut: Massachusetts: Rhode Island: Vermont: New Hampshire: Maine:,Severe Weather,Unknown,53103,2021-06-30 00:00:00,18:50:00,,,Maine
3710,2912,NPCC,Connecticut: Massachusetts: Rhode Island: Vermont: New Hampshire: Maine:,Severe Weather,Unknown,53103,2021-06-30 00:00:00,18:50:00,,,Massachusetts
3711,2912,NPCC,Connecticut: Massachusetts: Rhode Island: Vermont: New Hampshire: Maine:,Severe Weather,Unknown,53103,2021-06-30 00:00:00,18:50:00,,,New Hampshire
3712,2912,NPCC,Connecticut: Massachusetts: Rhode Island: Vermont: New Hampshire: Maine:,Severe Weather,Unknown,53103,2021-06-30 00:00:00,18:50:00,,,Rhode Island
3713,2912,NPCC,Connecticut: Massachusetts: Rhode Island: Vermont: New Hampshire: Maine:,Severe Weather,Unknown,53103,2021-06-30 00:00:00,18:50:00,,,Vermont
3714,2913,RF,Michigan: Wayne County;,System Operations,0,0,2022-06-30 00:00:00,19:58:00,2022-06-30 00:00:00,20:50:00,Michigan
3715,2914,RF,Pennsylvania:,Transmission Interruption,32,2013,2020-07-01 00:00:00,19:26:00,2020-07-01 00:00:00,19:44:00,Pennsylvania
3716,2915,WECC,California: Kern County;,Vandalism,20,0,2022-07-01 00:00:00,11:45:00,,,California
3717,2916,WECC,Idaho: Ada County;,Vandalism,0,0,2019-07-02 00:00:00,13:00:00,2019-07-02 00:00:00,13:22:00,Idaho
3718,2917,WECC,California: Butte County;,Fuel Supply Deficiency,0,0,2020-07-02 00:00:00,20:30:00,,,California
3719,2918,WECC,New Mexico: Bernalillo County;,Vandalism,45,34509,2021-07-03 00:00:00,23:08:00,2021-07-04 00:00:00,02:16:00,New Mexico
3720,2919,WECC,California: Contra Costa County;,Vandalism,0,0,2022-07-03 00:00:00,10:30:00,2022-07-03 00:00:00,10:40:00,California
3721,2920,MRO,Oklahoma:,Vandalism,0,0,2022-07-03 00:00:00,05:18:00,2022-07-03 00:00:00,08:24:00,Oklahoma
3722,2921,WECC,California: Kern County;,Actual Physical Attack,Unknown,1079,2022-07-03 00:00:00,11:02:00,,,California
3723,2922,WECC,Colorado: Pueblo County;,Vandalism,Unknown,5058,2018-07-04 00:00:00,22:00:00,2018-07-04 00:00:00,22:30:00,Colorado
3724,2923,SERC,Tennessee:,System Operations,0,0,2018-07-04 00:00:00,17:54:00,2018-07-04 00:00:00,19:20:00,Tennessee
3725,2924,WECC,Washington: Chelan County;,Natural Disaster,0,0,2021-07-04 00:00:00,15:33:00,2021-07-04 00:00:00,20:32:00,Washington
3726,2925,WECC,California: Amador County;,System Operations,3,3001,2022-07-04 00:00:00,18:21:00,,,California
3727,2926,NPCC,New York:,Transmission Interruption,0,0,2021-07-05 00:00:00,05:32:00,2021-07-05 00:00:00,08:58:00,New York
3728,2927,RF/SERC,Ohio: Kentucky:,Transmission Interruption,0,0,2021-07-05 00:00:00,14:04:00,2021-07-05 00:00:00,14:41:00,Kentucky
3729,2927,RF/SERC,Ohio: Kentucky:,Transmission Interruption,0,0,2021-07-05 00:00:00,14:04:00,2021-07-05 00:00:00,14:41:00,Ohio
3730,2928,WECC,Washington: Pierce County; Oregon: Idaho: Montana:,Actual Physical Attack,0,0,2022-07-05 00:00:00,08:00:00,2022-07-05 00:00:00,08:06:00,Idaho
3731,2928,WECC,Washington: Pierce County; Oregon: Idaho: Montana:,Actual Physical Attack,0,0,2022-07-05 00:00:00,08:00:00,2022-07-05 00:00:00,08:06:00,Montana
3732,2928,WECC,Washington: Pierce County; Oregon: Idaho: Montana:,Actual Physical Attack,0,0,2022-07-05 00:00:00,08:00:00,2022-07-05 00:00:00,08:06:00,Oregon
3733,2928,WECC,Washington: Pierce County; Oregon: Idaho: Montana:,Actual Physical Attack,0,0,2022-07-05 00:00:00,08:00:00,2022-07-05 00:00:00,08:06:00,Washington
3734,2929,RF/SERC,Iowa: Illinois:,System Operations,0,0,2022-07-05 00:00:00,20:46:00,2022-07-05 00:00:00,21:40:00,Illinois
3735,2929,RF/SERC,Iowa: Illinois:,System Operations,0,0,2022-07-05 00:00:00,20:46:00,2022-07-05 00:00:00,21:40:00,Iowa
3736,2930,WECC,Idaho: Jerome County,Vandalism,0,0,2017-07-06 00:00:00,00:00:00,,,Idaho
3737,2931,SERC,Mississippi: Panola County;,Vandalism,Unknown,3000,2019-07-06 00:00:00,22:00:00,2019-07-07 00:00:00,13:57:00,Mississippi
3738,2932,NPCC,New York: Kings County;,Suspicious Activity,0,0,2020-07-06 00:00:00,12:26:00,,,New York
3739,2933,RF,District of Columbia: Maryland:,System Operations,0,0,2020-07-06 00:00:00,18:45:00,2020-07-06 00:00:00,19:42:00,Maryland
3740,2934,RF,Ohio:,Severe Weather/Transmisison Interruption,Unknown,136827,2021-07-06 00:00:00,19:41:00,2021-07-06 00:00:00,21:50:00,Ohio
3741,2935,RF/SERC,Ohio: Kentucky:,Severe Weather/Transmission Interruption,Unknown,104700,2022-07-06 00:00:00,14:39:00,2022-07-07 00:00:00,03:54:00,Kentucky
3742,2935,RF/SERC,Ohio: Kentucky:,Severe Weather/Transmission Interruption,Unknown,104700,2022-07-06 00:00:00,14:39:00,2022-07-07 00:00:00,03:54:00,Ohio
3743,2936,SERC,Virginia: Fluvanna County;,Suspicious Activity,0,0,2022-07-06 00:00:00,16:23:00,2022-07-06 00:00:00,16:35:00,Virginia
3744,2937,SERC,Kentucky: Nelson County;,Vandalism,0,0,2022-07-06 00:00:00,06:18:00,2022-07-06 00:00:00,06:19:00,Kentucky
3745,2938,WECC,Utah: California: Oregon: Douglas County;,Vandalism,0,0,2022-07-06 00:00:00,12:40:00,2022-07-06 00:00:00,12:41:00,California
3746,2938,WECC,Utah: California: Oregon: Douglas County;,Vandalism,0,0,2022-07-06 00:00:00,12:40:00,2022-07-06 00:00:00,12:41:00,Oregon
3747,2938,WECC,Utah: California: Oregon: Douglas County;,Vandalism,0,0,2022-07-06 00:00:00,12:40:00,2022-07-06 00:00:00,12:41:00,Utah
3748,2939,MRO,Oklahoma: Okmulgee County;,Actual Physical Attack,25,4836,2022-07-06 00:00:00,01:58:00,,,Oklahoma
3749,2940,RFC,"Michigan: Kent County, Ottawa County, Muskegon County, Barry County, Oceana County, Eaton County",Severe Weather,Unknown,160000,2017-07-07 00:00:00,03:30:00,2017-07-08 00:00:00,19:30:00,Michigan
3750,2941,WECC,California: Los Angeles County;,Transmission Interruption,0,0,2020-07-07 00:00:00,11:38:00,2020-07-07 00:00:00,18:24:00,California
3751,2942,WECC,Colorado:,Transmission Interruption,0,0,2020-07-07 00:00:00,13:09:00,2020-07-08 00:00:00,08:17:00,Colorado
3752,2943,RF,West Virginia: Wyoming County;,Severe Weather/Transmission Interruption,Unknown,Unknown,2020-07-07 00:00:00,19:17:00,2020-07-07 00:00:00,23:49:00,Virginia
3753,2943,RF,West Virginia: Wyoming County;,Severe Weather/Transmission Interruption,Unknown,Unknown,2020-07-07 00:00:00,19:17:00,2020-07-07 00:00:00,23:49:00,West Virginia
3754,2943,RF,West Virginia: Wyoming County;,Severe Weather/Transmission Interruption,Unknown,Unknown,2020-07-07 00:00:00,19:17:00,2020-07-07 00:00:00,23:49:00,Wyoming
3755,2944,SERC,Florida: Polk County;,Transmission Interruption,450,0,2021-07-07 00:00:00,00:02:00,2021-07-07 00:00:00,00:20:00,Florida
3756,2945,RF,"Michigan: Macomb County, Oakland County, Monroe County, Livingston County, St. Clair County, Washtenaw County, Wayne County;",Severe Weather,Unknown,90000,2021-07-07 00:00:00,15:30:00,,,Michigan
3757,2946,WECC,California: Los Angeles County,Transmission Interruption,645,176867,2017-07-08 00:00:00,18:52:00,2017-07-09 00:00:00,08:00:00,California
3758,2947,TRE,Texas:,Actual Physical Attack,0,0,2020-07-08 00:00:00,22:04:00,,,Texas
3759,2948,WECC,California:,Fuel Supply Deficiency,0,0,2020-07-08 00:00:00,18:45:00,,,California
3760,2949,NPCC,New York:,Severe Weather/Transmisison Interruption,0,0,2021-07-08 00:00:00,17:01:00,2021-07-08 00:00:00,17:24:00,New York
3761,2950,MRO,North Dakota: Stark County;,Severe Weather/Transmisison Interruption,88,0,2021-07-08 00:00:00,20:29:00,2021-07-08 00:00:00,20:33:00,North Dakota
3762,2951,WECC,"California: Merced County, Kern County; Nevada: Clark County;",System Operations,0,0,2018-07-09 00:00:00,13:10:00,2018-07-09 00:00:00,14:45:00,California
3763,2951,WECC,"California: Merced County, Kern County; Nevada: Clark County;",System Operations,0,0,2018-07-09 00:00:00,13:10:00,2018-07-09 00:00:00,14:45:00,Nevada
3764,2952,SPP RE,Texas: Louisiana: Arkansas: Mississippi:,Vandalism,0,0,2019-07-09 00:00:00,01:59:00,2019-07-09 00:00:00,15:50:00,Arkansas
3765,2952,SPP RE,Texas: Louisiana: Arkansas: Mississippi:,Vandalism,0,0,2019-07-09 00:00:00,01:59:00,2019-07-09 00:00:00,15:50:00,Louisiana
3766,2952,SPP RE,Texas: Louisiana: Arkansas: Mississippi:,Vandalism,0,0,2019-07-09 00:00:00,01:59:00,2019-07-09 00:00:00,15:50:00,Mississippi
3767,2952,SPP RE,Texas: Louisiana: Arkansas: Mississippi:,Vandalism,0,0,2019-07-09 00:00:00,01:59:00,2019-07-09 00:00:00,15:50:00,Texas
3768,2953,WECC,Washington: Thurston County;,Suspicious Activity,0,0,2020-07-09 00:00:00,15:09:00,,,Washington
3769,2954,WECC,California:,Fuel Supply Deficiency,810,Unknown,2021-07-09 00:00:00,17:44:00,2021-07-09 00:00:00,21:05:00,California
3770,2955,WECC,California: Shasta County;,Severe Weather,230,47000,2021-07-09 00:00:00,20:25:00,2021-07-10 00:00:00,21:00:00,California
3771,2956,SERC,Louisiana: Rapides Parish;,System Operations,Unknown,4724,2022-07-09 00:00:00,02:47:00,2022-07-09 00:00:00,02:59:00,Louisiana
3772,2957,TRE,"Texas: Collin County, Dallas County, Denton County, Hood County, Johnson County, Tarrant County;",Severe Weather,Unknown,57000,2019-07-10 00:00:00,12:10:00,2019-07-12 00:00:00,12:30:00,Texas
3773,2958,WECC,Utah: Salt Lake County;,Vandalism,0,0,2019-07-10 00:00:00,12:00:00,2019-07-10 00:00:00,12:15:00,Utah
3774,2959,MRO/SERC,Nebraska: Missouri:,Severe Weather/Transmisison Interruption,Unknown,211500,2021-07-10 00:00:00,00:30:00,2021-07-10 00:00:00,05:00:00,Missouri
3775,2959,MRO/SERC,Nebraska: Missouri:,Severe Weather/Transmisison Interruption,Unknown,211500,2021-07-10 00:00:00,00:30:00,2021-07-10 00:00:00,05:00:00,Nebraska
3776,2960,MRO,Nebraska:,Severe Weather,Unknown,188000,2021-07-10 00:00:00,00:00:00,2021-07-11 00:00:00,16:00:00,Nebraska
3777,2961,SERC,Missouri:,Severe Weather,Unknown,52000,2021-07-10 00:00:00,01:55:00,2021-07-10 00:00:00,01:56:00,Missouri
3778,2962,WECC,"Nevada: Clark County, Washoe County;",Transmission Interruption,9000,1300000,2021-07-10 00:00:00,18:00:00,2021-07-10 00:00:00,21:00:00,Nevada
3779,2963,MRO/SERC,Missouri: Nebraska:,Severe Weather/Transmisison Interruption,Unknown,212500,2021-07-10 00:00:00,00:30:00,2021-07-10 00:00:00,05:00:00,Missouri
3780,2963,MRO/SERC,Missouri: Nebraska:,Severe Weather/Transmisison Interruption,Unknown,212500,2021-07-10 00:00:00,00:30:00,2021-07-10 00:00:00,05:00:00,Nebraska
3781,2964,TRE,Texas:,System Operations,Unknown,Unknown,2022-07-10 00:00:00,21:00:00,2022-07-11 00:00:00,20:00:00,Texas
3782,2965,MRO,Minnesota,Vandalism,0,0,2017-07-11 00:00:00,10:00:00,2017-07-11 00:00:00,12:00:00,Minnesota
3783,2966,SERC,Tennessee:,Transmission Interruption,425,26195,2018-07-11 00:00:00,15:40:00,2018-07-11 00:00:00,16:00:00,Tennessee
3784,2967,WECC,California:,Fuel Supply Deficiency,0,0,2018-07-11 00:00:00,00:58:00,,,California
3785,2968,TRE,Texas: Lynn County;,Transmission Interruption,26,2043,2019-07-11 00:00:00,11:08:00,2019-07-11 00:00:00,11:13:00,Texas
3786,2969,SPP RE,Oklahoma: Arkansas:,Severe Weather,Unknown,68000,2020-07-11 00:00:00,23:30:00,2020-07-12 00:00:00,06:30:00,Arkansas
3787,2969,SPP RE,Oklahoma: Arkansas:,Severe Weather,Unknown,68000,2020-07-11 00:00:00,23:30:00,2020-07-12 00:00:00,06:30:00,Oklahoma
3788,2970,SPP RE,Oklahoma:,Severe Weather,Unknown,94700,2020-07-11 00:00:00,21:30:00,,,Oklahoma
3789,2971,WECC,California:,Fuel Supply Deficiency,0,0,2020-07-11 00:00:00,04:55:00,,,California
3790,2972,WECC,"Nevada: Clark County, Washoe County;",Transmission Interruption,9000,1300000,2021-07-11 00:00:00,18:00:00,2021-07-11 00:00:00,21:00:00,Nevada
3791,2973,WECC,California: Los Angeles County;,Vandalism,2,0,2022-07-11 00:00:00,10:20:00,,,California
3792,2974,SERC,Tennessee,Vandalism,0,0,2017-07-12 00:00:00,12:25:00,2017-07-15 00:00:00,09:00:00,Tennessee
3793,2975,SERC,Tennessee: Shelby County,Vandalism,Unknown,Unknown,2017-07-12 00:00:00,12:25:00,,,Tennessee
3794,2976,TRE,"Texas: Collin County, Dallas County, Denton County, Rockwall County, Tarrant County;",Severe Weather,Unknown,48000,2020-07-12 00:00:00,04:30:00,2020-07-13 00:00:00,05:00:00,Texas
3795,2977,WECC,Nevada: Washoe County;,Actual Physical Attack,36,10000,2020-07-12 00:00:00,14:08:00,2020-07-12 00:00:00,20:44:00,Nevada
3796,2978,WECC,Colorado: Pueblo County;,Sabotage,0,0,2021-07-12 00:00:00,15:51:00,2021-07-13 00:00:00,17:00:00,Colorado
3797,2979,RF,"Maryland: Baltimore County, Carroll County, Harford County;",Severe Weather,800,165000,2022-07-12 00:00:00,16:00:00,,,Maryland
3798,2980,WECC,Washington: Oregon: Clatsop County; Idaho: Montana:,Actual Physical Attack,0,0,2022-07-12 00:00:00,10:45:00,2022-07-12 00:00:00,11:00:00,Idaho
3799,2980,WECC,Washington: Oregon: Clatsop County; Idaho: Montana:,Actual Physical Attack,0,0,2022-07-12 00:00:00,10:45:00,2022-07-12 00:00:00,11:00:00,Montana
3800,2980,WECC,Washington: Oregon: Clatsop County; Idaho: Montana:,Actual Physical Attack,0,0,2022-07-12 00:00:00,10:45:00,2022-07-12 00:00:00,11:00:00,Oregon
3801,2980,WECC,Washington: Oregon: Clatsop County; Idaho: Montana:,Actual Physical Attack,0,0,2022-07-12 00:00:00,10:45:00,2022-07-12 00:00:00,11:00:00,Washington
3802,2981,RF,District of Columbia: Maryland:,Severe Weather,Unknown,50200,2022-07-12 00:00:00,18:00:00,2022-07-12 00:00:00,22:00:00,Maryland
3803,2982,SERC,"Louisiana: Acadia Parish, Avoyelles Parish, Catahoula Parish, Evangeline Parish, Grant Parish, Iberia Parish, LaSalle Parish, Natchitoches Parish, Rapides Parish, Sabine Parish, St. Landry Parish, St. Martin Parish, St. Mary Parish, St. Tammany Parish, Allen Parish, Beauregard Parish, Calcasieu Parish, Vermilion Parish, De Soto Parish, Jefferson Davis Parish, Red River Parish, Tangipahoa Parish, Vernon Parish, Washington Parish;",Severe Weather,Unknown,63000,2019-07-13 00:00:00,23:55:00,2019-07-14 00:00:00,13:00:00,Louisiana
3804,2982,SERC,"Louisiana: Acadia Parish, Avoyelles Parish, Catahoula Parish, Evangeline Parish, Grant Parish, Iberia Parish, LaSalle Parish, Natchitoches Parish, Rapides Parish, Sabine Parish, St. Landry Parish, St. Martin Parish, St. Mary Parish, St. Tammany Parish, Allen Parish, Beauregard Parish, Calcasieu Parish, Vermilion Parish, De Soto Parish, Jefferson Davis Parish, Red River Parish, Tangipahoa Parish, Vernon Parish, Washington Parish;",Severe Weather,Unknown,63000,2019-07-13 00:00:00,23:55:00,2019-07-14 00:00:00,13:00:00,Washington
3805,2983,SERC,Louisiana:,Severe Weather,Unknown,55730,2019-07-13 00:00:00,07:15:00,2019-07-14 00:00:00,17:00:00,Louisiana
3806,2984,NPCC,New York: New York County;,Transmission Interruption,452,72669,2019-07-13 00:00:00,18:47:00,2019-07-13 00:00:00,23:37:00,New York
3807,2985,SERC,Kentucky: Madison County;,Suspicious Activity,0,0,2020-07-13 00:00:00,16:30:00,2020-07-13 00:00:00,16:31:00,Kentucky
3808,2986,TRE,Texas:,System Operations,Unknown,Unknown,2022-07-13 00:00:00,11:30:00,2022-07-13 00:00:00,21:00:00,Texas
3809,2987,WECC,Colorado: La Plata County;,Vandalism,0,0,2022-07-13 00:00:00,10:00:00,2022-07-13 00:00:00,13:00:00,Colorado
3810,2988,RF,Ohio:,System Operations,Unknown,Unknown,2018-07-14 00:00:00,10:20:00,,,Ohio
3811,2989,WECC,California:,System Operations,0,0,2020-07-14 00:00:00,14:16:00,2020-07-14 00:00:00,14:53:00,California
3812,2990,WECC,California: Plumas County;,Severe Weather/Transmisison Interruption,35,11000,2021-07-14 00:00:00,14:15:00,2021-07-14 00:00:00,14:16:00,California
3813,2991,SERC,Kentucky: Madison County;,Suspicious Activity,Unknown,0,2020-07-15 00:00:00,11:00:00,2020-07-15 00:00:00,11:20:00,Kentucky
3814,2992,MRO,Nebraska: Wayne County;,Actual Physical Attack,0,0,2022-07-15 00:00:00,07:10:00,2022-07-15 00:00:00,07:11:00,Nebraska
3815,2993,WECC,California: Merced County;,Fuel Supply Deficiency,0,0,2018-07-16 00:00:00,05:15:00,,,California
3816,2994,MRO,North Dakota: Minnesota:,System Operations,475,0,2020-07-16 00:00:00,08:49:00,2020-07-16 00:00:00,11:06:00,Minnesota
3817,2994,MRO,North Dakota: Minnesota:,System Operations,475,0,2020-07-16 00:00:00,08:49:00,2020-07-16 00:00:00,11:06:00,North Dakota
3818,2995,SPP RE,Oklahoma: Oklahoma County;,Suspicious Activity,0,0,2019-07-17 00:00:00,14:12:00,2019-07-17 00:00:00,14:30:00,Oklahoma
3819,2996,SPP RE,Oklahoma:,Vandalism,0,0,2020-07-17 00:00:00,23:00:00,2020-07-17 00:00:00,23:30:00,Oklahoma
3820,2997,NPCC,New York:,Suspicious Activity,0,0,2020-07-17 00:00:00,19:24:00,,,New York
3821,2998,SERC,Missouri,Actual Physical Attack,Unknown,700,2017-07-18 00:00:00,04:03:00,,,Missouri
3822,2999,WECC,Nevada,Severe Weather,0,0,2017-07-18 00:00:00,16:23:00,2017-07-18 00:00:00,18:39:00,Nevada
3823,3000,WECC,Oregon:,Severe Weather/Transmission Interruption,Unknown,Unknown,2018-07-18 00:00:00,17:28:00,2018-07-18 00:00:00,17:31:00,Oregon
3824,3001,WECC,California: Fresno County;,Fuel Supply Deficiency,0,0,2018-07-18 00:00:00,04:00:00,,,California
3825,3002,RF,Illinois: Cook County;,Transmission Interruption,0,0,2021-07-18 00:00:00,04:00:00,2021-07-18 00:00:00,09:46:00,Illinois
3826,3003,SERC,South Carolina:,Fuel Supply Deficiency,4500,0,2022-07-18 00:00:00,09:15:00,,,South Carolina
3827,3004,WECC,Oregon: Josephine County;,Vandalism,0,0,2022-07-18 00:00:00,13:09:00,2022-07-18 00:00:00,13:11:00,Oregon
3828,3005,SERC,Kentucky:,System Operations,Unknown,Unknown,2018-07-19 00:00:00,20:25:00,,,Kentucky
3829,3006,SERC,Louisiana: Rapides Parish;,System Operations,0,0,2018-07-19 00:00:00,12:38:00,2018-07-19 00:00:00,13:22:00,Louisiana
3830,3007,RF,Michigan:,Severe Weather,Unknown,400000,2019-07-19 00:00:00,19:00:00,2019-07-21 00:00:00,20:00:00,Michigan
3831,3008,MRO,Wisconsin: Dane County;,System Operations,Unknown,Unknown,2019-07-19 00:00:00,09:55:00,2019-07-19 00:00:00,13:00:00,Wisconsin
3832,3009,RF,Michigan:,Severe Weather,Unknown,158500,2020-07-19 00:00:00,14:30:00,2020-07-21 00:00:00,18:48:00,Michigan
3833,3010,NPCC,New York: Niagara County,Fuel Supply Deficiency,675,,2020-07-19 00:00:00,10:30:00,,,New York
3834,3011,SERC,Florida: Palm Beach County;,System Operations,0,0,2022-07-19 00:00:00,15:42:00,2022-07-19 00:00:00,16:12:00,Florida
3835,3012,SERC,Florida: Palm Beach County;,System Operations,0,0,2022-07-19 00:00:00,15:42:00,2022-07-19 00:00:00,16:12:00,Florida
3836,3013,WECC,Utah: Beaver County,Vandalism,0,0,2017-07-20 00:00:00,01:00:00,2017-07-20 00:00:00,09:46:00,Utah
3837,3014,NPCC,Maine: Hancock County;,System Operations,0,0,2018-07-20 00:00:00,12:46:00,2018-07-20 00:00:00,13:30:00,Maine
3838,3015,SERC,Kentucky:,Severe Weather,Unknown,87833,2018-07-20 00:00:00,16:19:00,2018-07-20 00:00:00,16:48:00,Kentucky
3839,3016,SERC,Missouri: Boone County;,Suspicious Activity,0,0,2019-07-20 00:00:00,07:37:00,2019-07-20 00:00:00,09:20:00,Missouri
3840,3017,RF,Wisconsin: Michigan:,Severe Weather,200,50000,2019-07-20 00:00:00,11:55:00,2019-07-23 00:00:00,00:00:00,Michigan
3841,3017,RF,Wisconsin: Michigan:,Severe Weather,200,50000,2019-07-20 00:00:00,11:55:00,2019-07-23 00:00:00,00:00:00,Wisconsin
3842,3018,RF,"Michigan: Kent County, Newaygo County, Mecosta County, Montcalm County, Isabella County, Ionia County, Allegan County, Barry County;",Severe Weather,Unknown,160000,2019-07-20 00:00:00,03:00:00,2019-07-22 00:00:00,07:00:00,Michigan
3843,3019,TRE,Texas: Travis County;,Suspicious Activity,21,14096,2020-07-20 00:00:00,00:57:00,2020-07-20 00:00:00,02:34:00,Texas
