STATION,NAME,DATE,PRCP,SNOW,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT16,WT17,WT18,WT19,WT22
USW00094728,"NY CITY CENTRAL PARK, NY US",4/25/2022,0,0,58,46,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/26/2022,0.02,0,60,52,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/27/2022,0,0,58,41,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/28/2022,0,0,58,40,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/29/2022,0,0,63,41,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/30/2022,0,0,68,44,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/1/2022,0,0,69,47,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/2/2022,0.23,0,56,51,1,,1,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/3/2022,0,0,62,51,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/4/2022,0.08,0,65,50,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/5/2022,0,0,74,56,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/6/2022,0.69,0,61,49,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/7/2022,0.92,0,50,45,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/8/2022,0,0,58,45,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/9/2022,0,0,70,47,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/10/2022,0,0,73,51,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/11/2022,0,0,75,53,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/12/2022,0,0,75,58,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/13/2022,0.03,0,72,57,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/14/2022,0.22,0,72,60,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/15/2022,0.1,0,76,60,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/16/2022,0.12,0,75,61,1,,1,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/17/2022,0,0,77,57,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/18/2022,0.01,0,72,55,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/19/2022,0.73,0,66,54,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/20/2022,0.4,0,69,55,1,1,1,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/21/2022,0,0,90,62,1,1,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/22/2022,0,0,89,72,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/23/2022,0,0,73,61,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/24/2022,0,0,67,57,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/25/2022,0,0,70,53,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/26/2022,0,0,70,54,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/27/2022,0.27,0,80,65,1,,1,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/28/2022,0.72,0,74,63,1,1,1,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/29/2022,0,0,77,59,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/30/2022,0,0,84,63,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/31/2022,0,0,93,65,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/1/2022,0.71,0,72,60,1,,1,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/2/2022,0.45,0,79,62,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/3/2022,0,0,76,62,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/4/2022,0,0,80,61,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/5/2022,0,0,77,57,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/6/2022,0,0,80,63,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/7/2022,0.08,0,78,63,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/8/2022,0.03,0,82,66,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/9/2022,0.83,0,81,65,1,,1,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/10/2022,0,0,77,63,,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/11/2022,0,0,74,66,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/12/2022,0.05,0,72,63,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/13/2022,0,0,85,68,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/14/2022,0,0,81,68,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/15/2022,0,0,83,66,,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/16/2022,0.32,0,71,61,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/17/2022,0,0,88,69,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/18/2022,0,0,75,58,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/19/2022,0,0,73,54,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/20/2022,0,0,78,57,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/21/2022,0.06,0,80,63,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/22/2022,0.02,0,67,62,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/23/2022,0.08,0,74,61,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/24/2022,0,0,81,63,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/25/2022,0,0,90,69,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/26/2022,0,0,89,74,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/27/2022,0.29,0,77,69,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/28/2022,0,0,79,66,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/29/2022,0,0,84,66,,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/30/2022,0,0,86,69,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/1/2022,0,0,91,73,,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/2/2022,0,0,87,73,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/3/2022,0,0,88,73,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/4/2022,0,0,85,65,,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/5/2022,0.09,0,87,70,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/6/2022,0,0,85,71,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/7/2022,0,0,84,69,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/8/2022,0.24,0,83,68,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/9/2022,0,0,85,71,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/10/2022,0,0,83,67,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/11/2022,0,0,85,67,,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/12/2022,0,0,90,70,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/13/2022,0,0,91,74,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/14/2022,0,0,90,72,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/15/2022,0,0,86,73,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/16/2022,1.11,0,85,66,1,1,1,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/17/2022,0,0,83,71,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/18/2022,1.85,0,81,69,1,1,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/19/2022,0,0,90,73,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/20/2022,0,0,95,78,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/21/2022,0.16,0,92,74,1,,1,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/22/2022,0,0,94,78,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/23/2022,0,0,95,78,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/24/2022,0,0,95,79,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/25/2022,0.98,0,86,73,1,1,1,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/26/2022,0,0,81,71,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/27/2022,0,0,85,70,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/28/2022,0.02,0,87,73,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/29/2022,0.1,0,85,72,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/30/2022,0,0,87,73,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/31/2022,0,0,86,71,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/1/2022,0.48,0,77,68,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/2/2022,0,0,90,72,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/3/2022,0,0,89,71,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/4/2022,0,0,93,76,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/5/2022,0,0,89,78,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/6/2022,0,0,92,77,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/7/2022,0.16,0,92,76,1,,1,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/8/2022,0,0,93,79,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/9/2022,0.03,0,97,78,,,1,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/10/2022,0,0,87,75,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/11/2022,0.11,0,89,72,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/12/2022,0,0,85,71,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/13/2022,0,0,79,65,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/14/2022,0,0,82,66,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/15/2022,0,0,83,68,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/16/2022,0,0,83,66,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/17/2022,0.34,0,81,63,1,,1,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/18/2022,0,0,87,62,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/19/2022,0,0,90,69,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/20/2022,0,0,90,74,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/21/2022,0,0,82,72,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/22/2022,0.23,0,79,73,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/23/2022,0,0,86,72,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/24/2022,0,0,90,71,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/25/2022,0,0,91,72,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/26/2022,0.24,0,87,74,1,1,1,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/27/2022,0,0,90,74,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/28/2022,0,0,82,73,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/29/2022,0,0,85,75,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/30/2022,0.12,0,89,73,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/31/2022,0,0,85,69,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/1/2022,0,0,86,69,,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/2/2022,0,0,79,62,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/3/2022,0,0,82,65,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/4/2022,0,0,90,71,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/5/2022,0.06,0,88,73,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/6/2022,0.78,0,74,67,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/7/2022,0,0,72,65,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/8/2022,0,0,78,65,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/9/2022,0,0,80,62,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/10/2022,0,0,86,64,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/11/2022,0.32,0,76,67,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/12/2022,0.81,0,81,68,1,1,1,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/13/2022,0.41,0,82,68,1,,1,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/14/2022,0,0,80,62,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/15/2022,0,0,74,62,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/16/2022,0,0,75,57,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/17/2022,0,0,76,64,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/18/2022,0,0,83,67,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/19/2022,0.14,0,85,68,1,,1,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/20/2022,0,0,79,67,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/21/2022,0,0,80,62,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/22/2022,0.47,0,75,57,1,1,1,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/23/2022,0,0,63,51,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/24/2022,0,0,69,49,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/25/2022,1.11,0,72,59,1,,1,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/26/2022,0,0,74,58,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/27/2022,0,0,70,59,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/28/2022,0,0,69,53,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/29/2022,0,0,66,53,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/30/2022,0,0,62,52,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/1/2022,0.59,0,61,51,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/2/2022,0,0,60,50,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/3/2022,0.47,0,53,47,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/4/2022,1.85,0,55,46,1,,1,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/5/2022,0.37,0,59,54,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/6/2022,0,0,74,53,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/7/2022,0,0,76,58,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/8/2022,0.03,0,58,47,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/9/2022,0,0,61,44,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/10/2022,0,0,67,52,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/11/2022,0,0,70,51,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/12/2022,0,0,70,57,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/13/2022,0.8,0,69,54,1,,1,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/14/2022,0.19,0,67,52,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/15/2022,0,0,68,50,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/16/2022,0,0,64,52,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/17/2022,0.14,0,66,53,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/18/2022,0,0,56,46,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/19/2022,0,0,54,42,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/20/2022,0,0,58,44,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/21/2022,0,0,62,46,,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/22/2022,0,0,66,49,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/23/2022,0.02,0,61,54,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/24/2022,0.52,0,61,55,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/25/2022,0,0,70,61,1,1,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/26/2022,0,0,72,60,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/27/2022,0,0,65,52,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/28/2022,0,0,56,45,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/29/2022,0,0,58,43,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/30/2022,0,0,63,43,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/31/2022,0.1,0,65,51,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/1/2022,0.08,0,67,59,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/2/2022,0,0,70,54,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/3/2022,0,0,67,52,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/4/2022,0,0,70,53,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/5/2022,0,0,76,64,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/6/2022,0,0,75,66,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/7/2022,0,0,77,54,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/8/2022,0,0,58,47,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/9/2022,0,0,53,40,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/10/2022,0,0,66,47,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/11/2022,0.89,0,68,59,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/12/2022,0.08,0,69,60,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/13/2022,0.04,0,61,41,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/14/2022,0,0,45,37,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/15/2022,0.56,0,46,35,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/16/2022,0.28,0,50,39,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/17/2022,0,0,46,37,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/18/2022,0,0,44,34,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/19/2022,0,0,40,31,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/20/2022,0,0,40,30,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/21/2022,0,0,41,27,,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/22/2022,0,0,51,37,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/23/2022,0,0,55,42,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/24/2022,0,0,54,40,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/25/2022,0.02,0,55,46,1,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/26/2022,0,0,57,42,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/27/2022,0.7,0,60,48,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/28/2022,0,0,54,41,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/29/2022,0,0,44,36,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/30/2022,0.5,0,58,40,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/1/2022,0,0,43,35,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/2/2022,0,0,47,32,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/3/2022,0.49,0,58,45,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/4/2022,0,0,45,38,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/5/2022,0,0,48,36,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/6/2022,1.05,0,58,42,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/7/2022,0.26,0,59,54,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/8/2022,0,0,55,42,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/9/2022,0,0,45,36,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/10/2022,0,0,39,32,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/11/2022,0.32,0,40,33,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/12/2022,0.01,0,38,28,1,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/13/2022,0,0,40,25,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/14/2022,0,0,39,31,,,,,,,,,,,,,,,,,
