"state_abb","STATION","NAME","DATE","PRCP","SNOW","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT16","WT17","WT18","WT19","WT22","State","Demand Loss (MW)","Date of Restoration","Event Type","Region"
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-06-21,0,0,74,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-06-22,0,0,73,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-06-23,0,0,76,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-06-24,0,0,78,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-06-25,0,0,77,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-06-26,0,0,80,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-06-27,0,0,90,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-06-28,0,0,91,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-06-29,0,0,86,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-06-30,0,0,89,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-07-01,0,0,86,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-07-02,0,0,93,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-07-03,0,0,93,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-07-04,0,0,95,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-07-05,0,0,86,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-07-06,0,0,95,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-07-07,0,0,99,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",0,2012-07-10,"Fuel Supply Deficiency (Water)","West"
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-07-08,0,0,99,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-07-09,0,0,99,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-07-10,0,0,102,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-07-11,0,0,105,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-07-12,0,0,105,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-07-13,0,0,86,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-07-14,0,0,88,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-07-15,0,0,96,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-07-16,0,0,76,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-07-17,0,0,76,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-07-18,0,0,86,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-07-19,0,0,86,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-07-20,0,0,94,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-07-21,0,0,101,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-07-22,0,0,104,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-07-23,0,0,93,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-07-24,0,0,93,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-07-25,0,0,94,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-07-26,0,0,87,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-07-27,0,0,88,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-07-28,0,0,93,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-07-29,0,0,95,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-07-30,0,0,99,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-07-31,0,0,101,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-08-01,0,0,101,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-08-02,0,0,101,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-08-03,0,0,98,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-08-04,0,0,81,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",5,2012-08-04,"Electrical System Separation (Islanding)","West"
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-08-05,0,0,90,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-08-06,0,0,97,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-08-07,0,0,99,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-08-08,0,0,100,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-08-09,0,0,104,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-08-10,0,0,105,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-08-11,0,0,106,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-08-12,0,0,104,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-08-13,0,0,107,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-08-14,0,0,98,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-08-15,0,0,99,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-08-16,0,0,100,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-08-17,0,0,97,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-08-18,0,0,99,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-08-19,0,0,95,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-08-20,0,0,98,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-08-21,0,0,95,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-08-22,0,0,95,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-08-23,0,0,94,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-08-24,0,0,96,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-08-25,0,0,88,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-08-26,0,0,81,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-08-27,0,0,91,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-08-28,0,0,96,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-08-29,0,0,96,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-08-30,0,0,98,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-08-31,0,0,76,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-09-01,0,0,83,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-09-02,0,0,94,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-09-03,0,0,97,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-09-04,0,0,98,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-09-05,0,0,90,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-09-06,0,0,91,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",0,NA,"Fuel Supply Deficiency (Water)","West"
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-09-07,0,0,94,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-09-08,0,0,93,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-09-09,0,0,91,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-09-10,0,0,93,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-09-11,0,0,95,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-09-12,0,0,95,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-09-13,0,0,97,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-09-14,0,0,95,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-09-15,0,0,96,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-09-16,0,0,95,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-09-17,0,0,87,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-09-18,0,0,90,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-09-19,0,0,88,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-09-20,0,0,91,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-09-21,0,0,91,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-09-22,0,0,96,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-09-23,0,0,93,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-09-24,0,0,88,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-09-25,0,0,92,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-09-26,0,0,92,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-09-27,0,0,95,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-09-28,0,0,92,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-09-29,0,0,94,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-09-30,0,0,97,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-10-01,0,0,100,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-10-02,0,0,100,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-10-03,0,0,97,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-10-04,0,0,79,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-10-05,0,0,78,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",0,2012-10-05,"Suspected Physical Attack","West"
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-10-06,0,0,77,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-10-07,0,0,81,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-10-08,0,0,77,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-10-09,0,0,77,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-10-10,0,0,81,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-10-11,0,0,66,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-10-12,0,0,66,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-10-13,0,0,77,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-10-14,0,0,81,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",3,2012-10-14,"Electrical System Separation (Islanding)","West"
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-10-15,0,0,86,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-10-16,0,0,89,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-10-17,0,0,86,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-10-18,0,0,90,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-10-19,0,0,83,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-10-20,0,0,79,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-10-21,0.05,0,68,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-10-22,0.96,0,61,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2012-10-23,0.07,0,64,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
